timestamp_utc,scenario,request_region,selected_region,cross_region_reroute,latency_ms,http_code,selected_carbon_intensity_g_per_kwh,zone_filter_reasons,carbon_saved_vs_worst_g_per_kwh,carbon_saved_vs_worst_percent,decision_reason,decision_reason_brief
2026-03-30T22:17:35Z,carbon_first,us-east,us-east,false,68.999,200,280.000,zone-10:eligible;zone-09:eligible;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:41Z,latency_first,us-east,us-east,false,57.102,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:41Z,latency_first,us-east,us-east,false,69.711,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:41Z,latency_first,us-east,us-east,false,60.588,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:41Z,latency_first,us-east,us-east,false,59.378,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:41Z,latency_first,us-east,us-east,false,70.996,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:41Z,latency_first,us-east,us-east,false,71.273,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:41Z,latency_first,us-east,us-east,false,66.452,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:41Z,latency_first,us-east,us-east,false,66.693,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:41Z,latency_first,us-east,us-east,false,71.402,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:41Z,latency_first,us-east,us-east,false,62.537,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:41Z,latency_first,us-east,us-east,false,62.380,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:41Z,latency_first,us-east,us-east,false,68.958,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:42Z,latency_first,us-east,us-east,false,73.664,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:42Z,latency_first,us-east,us-east,false,66.475,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:42Z,latency_first,us-east,us-east,false,65.051,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:42Z,latency_first,us-east,us-east,false,68.257,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:42Z,latency_first,us-east,us-east,false,61.404,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:42Z,latency_first,us-east,us-east,false,65.745,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:42Z,latency_first,us-east,us-east,false,72.121,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:42Z,latency_first,us-east,us-east,false,60.159,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:42Z,latency_first,us-east,us-east,false,64.048,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:42Z,latency_first,us-east,us-east,false,64.467,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:42Z,latency_first,us-east,us-east,false,67.505,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:42Z,latency_first,us-east,us-east,false,70.609,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:42Z,latency_first,us-east,us-east,false,63.489,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:42Z,latency_first,us-east,,false,65.267,599,,,0.000,0.00,,unknown
2026-03-30T22:27:42Z,latency_first,us-east,us-east,false,67.502,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:43Z,latency_first,us-east,us-east,false,61.877,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:43Z,latency_first,us-east,us-east,false,67.209,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:43Z,latency_first,us-east,us-east,false,69.775,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:43Z,latency_first,us-east,us-east,false,63.832,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:43Z,latency_first,us-east,us-east,false,59.054,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:43Z,latency_first,us-east,us-east,false,68.644,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:43Z,latency_first,us-east,us-east,false,67.923,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:43Z,latency_first,us-east,us-east,false,61.275,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:43Z,latency_first,us-east,us-east,false,71.777,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:43Z,latency_first,us-east,us-east,false,61.592,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:43Z,latency_first,us-east,us-east,false,69.729,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:43Z,latency_first,us-east,us-east,false,70.338,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:43Z,latency_first,us-east,us-east,false,61.505,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:43Z,latency_first,us-east,us-east,false,68.466,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:43Z,latency_first,us-east,us-east,false,66.293,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:44Z,latency_first,us-east,us-east,false,66.292,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:44Z,latency_first,us-east,us-east,false,61.932,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:44Z,latency_first,us-east,us-east,false,71.147,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:44Z,latency_first,us-east,us-east,false,62.807,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:44Z,latency_first,us-east,us-east,false,70.934,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:44Z,latency_first,us-east,us-east,false,69.924,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:44Z,latency_first,us-east,us-east,false,72.818,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:44Z,latency_first,us-east,us-east,false,67.120,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:44Z,latency_first,us-east,us-east,false,64.588,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:44Z,latency_first,us-east,us-east,false,66.179,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:44Z,latency_first,us-east,us-east,false,65.112,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:44Z,latency_first,us-east,us-east,false,64.326,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:44Z,latency_first,us-east,us-east,false,66.267,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:44Z,latency_first,us-east,us-east,false,61.121,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:44Z,latency_first,us-east,us-east,false,67.483,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:45Z,latency_first,us-east,us-east,false,62.497,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:45Z,latency_first,us-east,us-east,false,64.438,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:45Z,latency_first,us-east,us-east,false,58.642,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:45Z,latency_first,us-east,us-east,false,69.522,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:45Z,latency_first,us-east,us-east,false,65.783,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:45Z,latency_first,us-east,us-east,false,67.094,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:45Z,latency_first,us-east,us-east,false,64.414,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:45Z,latency_first,us-east,us-east,false,66.185,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:45Z,latency_first,us-east,us-east,false,63.708,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:45Z,latency_first,us-east,us-east,false,61.589,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:45Z,latency_first,us-east,us-east,false,68.495,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:45Z,latency_first,us-east,us-east,false,63.082,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:45Z,latency_first,us-east,us-east,false,64.953,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:45Z,latency_first,us-east,us-east,false,60.023,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:45Z,latency_first,us-east,us-east,false,65.952,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:46Z,latency_first,us-east,us-east,false,59.927,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:46Z,latency_first,us-east,us-east,false,63.493,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:46Z,latency_first,us-east,us-east,false,73.645,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:46Z,latency_first,us-east,us-east,false,61.909,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:46Z,latency_first,us-east,us-east,false,68.063,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:46Z,latency_first,us-east,us-east,false,62.860,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:46Z,latency_first,us-east,us-east,false,68.687,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:46Z,latency_first,us-east,us-east,false,73.145,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:46Z,latency_first,us-east,us-east,false,58.915,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:46Z,latency_first,us-east,us-east,false,71.926,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:46Z,latency_first,us-east,us-east,false,68.015,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-30T22:27:46Z,latency_first,us-east,us-east,false,71.218,200,360.000,zone-06:added-latency>30;zone-10:eligible;zone-09:added-latency>30;zone-04:added-latency>30;zone-03:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-02:eligible;zone-07:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
