timestamp_utc,scenario,request_region,selected_region,cross_region_reroute,latency_ms,http_code,selected_carbon_intensity_g_per_kwh,zone_filter_reasons,carbon_saved_vs_worst_g_per_kwh,carbon_saved_vs_worst_percent,decision_reason,decision_reason_brief
2026-03-10T16:06:50Z,latency_first,us-east,us-east,false,68.776,200,564.143,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-07:eligible;zone-04:added-latency>30,0.000,0.00,score-win,local-green
2026-03-10T16:06:50Z,latency_first,us-east,us-east,false,63.786,200,564.143,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-07:eligible;zone-04:added-latency>30,0.000,0.00,score-win,local-green
2026-03-10T16:06:50Z,latency_first,us-east,us-east,false,67.150,200,564.143,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-07:eligible;zone-04:added-latency>30,0.000,0.00,score-win,local-green
2026-03-10T16:06:50Z,latency_first,us-east,us-east,false,63.244,200,564.143,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-07:eligible;zone-04:added-latency>30,0.000,0.00,score-win,local-green
2026-03-10T16:06:50Z,latency_first,us-east,us-east,false,66.258,200,564.143,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-07:eligible;zone-04:added-latency>30,0.000,0.00,score-win,local-green
2026-03-10T16:06:51Z,latency_first,us-east,us-east,false,65.927,200,564.143,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-07:eligible;zone-04:added-latency>30,0.000,0.00,score-win,local-green
2026-03-10T16:06:51Z,latency_first,us-east,us-east,false,66.111,200,564.143,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-07:eligible;zone-04:added-latency>30,0.000,0.00,score-win,local-green
2026-03-10T16:06:51Z,latency_first,us-east,us-east,false,64.304,200,564.143,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-07:eligible;zone-04:added-latency>30,0.000,0.00,score-win,local-green
2026-03-10T16:06:51Z,latency_first,us-east,us-east,false,66.121,200,564.143,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-07:eligible;zone-04:added-latency>30,0.000,0.00,score-win,local-green
2026-03-10T16:06:51Z,latency_first,us-east,us-east,false,67.041,200,564.143,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-07:eligible;zone-04:added-latency>30,0.000,0.00,score-win,local-green
2026-03-10T16:06:51Z,latency_first,us-east,us-east,false,62.209,200,564.143,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-07:eligible;zone-04:added-latency>30,0.000,0.00,score-win,local-green
2026-03-10T16:06:51Z,latency_first,us-east,us-east,false,66.333,200,564.143,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-07:eligible;zone-04:added-latency>30,0.000,0.00,score-win,local-green
2026-03-10T16:06:51Z,latency_first,us-east,us-east,false,71.267,200,564.143,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-07:eligible;zone-04:added-latency>30,0.000,0.00,score-win,local-green
2026-03-10T16:06:51Z,latency_first,us-east,us-east,false,62.480,200,564.143,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-07:eligible;zone-04:added-latency>30,0.000,0.00,score-win,local-green
2026-03-10T16:06:51Z,latency_first,us-east,us-east,false,64.039,200,564.143,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-07:eligible;zone-04:added-latency>30,0.000,0.00,score-win,local-green
2026-03-10T16:06:51Z,latency_first,us-east,us-east,false,69.887,200,564.143,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-07:eligible;zone-04:added-latency>30,0.000,0.00,score-win,local-green
2026-03-10T16:06:51Z,latency_first,us-east,us-east,false,63.375,200,551.524,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-02:eligible;zone-10:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:51Z,latency_first,us-east,us-east,false,67.471,200,551.524,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-02:eligible;zone-10:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:51Z,latency_first,us-east,us-east,false,69.821,200,551.524,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-02:eligible;zone-10:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:51Z,latency_first,us-east,us-east,false,63.673,200,551.524,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-02:eligible;zone-10:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:52Z,latency_first,us-east,us-east,false,64.279,200,551.524,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-02:eligible;zone-10:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:52Z,latency_first,us-east,us-east,false,70.220,200,551.524,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-02:eligible;zone-10:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:52Z,latency_first,us-east,us-east,false,67.731,200,551.524,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-02:eligible;zone-10:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:52Z,latency_first,us-east,us-east,false,67.922,200,551.524,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-02:eligible;zone-10:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:52Z,latency_first,us-east,us-east,false,63.049,200,551.524,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-02:eligible;zone-10:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:52Z,latency_first,us-east,us-east,false,69.067,200,551.524,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-02:eligible;zone-10:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:52Z,latency_first,us-east,us-east,false,71.665,200,551.524,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-02:eligible;zone-10:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:52Z,latency_first,us-east,us-east,false,64.125,200,551.524,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-02:eligible;zone-10:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:52Z,latency_first,us-east,us-east,false,66.692,200,551.524,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-02:eligible;zone-10:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:52Z,latency_first,us-east,us-east,false,66.121,200,551.524,zone-09:added-latency>30;zone-05:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-02:eligible;zone-10:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:52Z,latency_first,us-east,,false,70.964,599,,,0.000,0.00,,unknown
2026-03-10T16:06:52Z,latency_first,us-east,us-east,false,61.404,200,556.678,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-03:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-06:added-latency>30;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:52Z,latency_first,us-east,us-east,false,70.474,200,556.678,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-03:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-06:added-latency>30;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:52Z,latency_first,us-east,us-east,false,72.869,200,556.678,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-03:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-06:added-latency>30;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:52Z,latency_first,us-east,us-east,false,65.745,200,556.678,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-03:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-06:added-latency>30;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:53Z,latency_first,us-east,us-east,false,65.044,200,556.678,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-03:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-06:added-latency>30;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:53Z,latency_first,us-east,us-east,false,70.903,200,556.678,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-03:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-06:added-latency>30;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:53Z,latency_first,us-east,us-east,false,65.492,200,556.678,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-03:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-06:added-latency>30;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:53Z,latency_first,us-east,us-east,false,72.938,200,556.678,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-03:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-06:added-latency>30;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:53Z,latency_first,us-east,us-east,false,70.096,200,556.678,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-03:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-06:added-latency>30;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:53Z,latency_first,us-east,,false,66.828,599,,,0.000,0.00,,unknown
2026-03-10T16:06:53Z,latency_first,us-east,us-east,false,69.577,200,556.678,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-03:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-06:added-latency>30;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:53Z,latency_first,us-east,us-east,false,68.880,200,556.678,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-03:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-06:added-latency>30;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:53Z,latency_first,us-east,us-east,false,59.764,200,556.678,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-03:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-06:added-latency>30;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:53Z,latency_first,us-east,us-east,false,67.360,200,556.678,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-03:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-06:added-latency>30;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:53Z,latency_first,us-east,us-east,false,70.554,200,556.678,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-03:added-latency>30;zone-01:error-rate>0.08;zone-02:eligible;zone-06:added-latency>30;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:53Z,latency_first,us-east,us-east,false,66.819,200,605.869,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-06:added-latency>30;zone-02:eligible;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:53Z,latency_first,us-east,us-east,false,67.386,200,605.869,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-06:added-latency>30;zone-02:eligible;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:53Z,latency_first,us-east,us-east,false,72.231,200,605.869,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-06:added-latency>30;zone-02:eligible;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:53Z,latency_first,us-east,us-east,false,64.770,200,605.869,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-06:added-latency>30;zone-02:eligible;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:54Z,latency_first,us-east,us-east,false,61.998,200,605.869,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-06:added-latency>30;zone-02:eligible;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:54Z,latency_first,us-east,us-east,false,63.721,200,605.869,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-06:added-latency>30;zone-02:eligible;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:54Z,latency_first,us-east,us-east,false,70.977,200,605.869,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-06:added-latency>30;zone-02:eligible;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:54Z,latency_first,us-east,us-east,false,68.061,200,605.869,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-06:added-latency>30;zone-02:eligible;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:54Z,latency_first,us-east,us-east,false,68.768,200,605.869,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-06:added-latency>30;zone-02:eligible;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:54Z,latency_first,us-east,us-east,false,64.228,200,605.869,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-06:added-latency>30;zone-02:eligible;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:54Z,latency_first,us-east,us-east,false,64.112,200,605.869,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-06:added-latency>30;zone-02:eligible;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:54Z,latency_first,us-east,us-east,false,69.051,200,605.869,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-06:added-latency>30;zone-02:eligible;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:54Z,latency_first,us-east,us-east,false,69.074,200,605.869,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-06:added-latency>30;zone-02:eligible;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:54Z,latency_first,us-east,us-east,false,63.432,200,605.869,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-06:added-latency>30;zone-02:eligible;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:54Z,latency_first,us-east,us-east,false,69.444,200,605.869,zone-09:added-latency>30;zone-08:added-latency>30;zone-05:added-latency>30;zone-01:error-rate>0.08;zone-03:added-latency>30;zone-06:added-latency>30;zone-02:eligible;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:54Z,latency_first,us-east,us-east,false,66.462,200,521.488,zone-09:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-05:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-02:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:54Z,latency_first,us-east,us-east,false,65.782,200,521.488,zone-09:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-05:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-02:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:54Z,latency_first,us-east,us-east,false,65.780,200,521.488,zone-09:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-05:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-02:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:54Z,latency_first,us-east,us-east,false,69.519,200,521.488,zone-09:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-05:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-02:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:55Z,latency_first,us-east,us-east,false,71.856,200,521.488,zone-09:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-05:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-02:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:55Z,latency_first,us-east,us-east,false,60.629,200,521.488,zone-09:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-05:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-02:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:55Z,latency_first,us-east,us-east,false,71.963,200,521.488,zone-09:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-05:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-02:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:55Z,latency_first,us-east,us-east,false,66.758,200,521.488,zone-09:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-05:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-02:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:55Z,latency_first,us-east,us-east,false,66.213,200,521.488,zone-09:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-05:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-02:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:55Z,latency_first,us-east,us-east,false,63.858,200,521.488,zone-09:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-05:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-02:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:55Z,latency_first,us-east,us-east,false,62.475,200,521.488,zone-09:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-05:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-02:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:55Z,latency_first,us-east,us-east,false,69.682,200,521.488,zone-09:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-05:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-02:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:55Z,latency_first,us-east,us-east,false,70.545,200,521.488,zone-09:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-05:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-02:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:55Z,latency_first,us-east,us-east,false,64.206,200,521.488,zone-09:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-05:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-02:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:55Z,latency_first,us-east,us-east,false,63.773,200,521.488,zone-09:added-latency>30;zone-08:added-latency>30;zone-01:error-rate>0.08;zone-05:added-latency>30;zone-03:added-latency>30;zone-10:eligible;zone-02:eligible;zone-06:added-latency>30;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:55Z,latency_first,us-east,us-east,false,64.853,200,447.632,zone-09:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-02:eligible;zone-05:added-latency>30;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:55Z,latency_first,us-east,us-east,false,72.925,200,447.632,zone-09:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-02:eligible;zone-05:added-latency>30;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:55Z,latency_first,us-east,us-east,false,67.156,200,447.632,zone-09:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-02:eligible;zone-05:added-latency>30;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:56Z,latency_first,us-east,us-east,false,69.388,200,447.632,zone-09:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-02:eligible;zone-05:added-latency>30;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:56Z,latency_first,us-east,us-east,false,70.904,200,447.632,zone-09:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-02:eligible;zone-05:added-latency>30;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:56Z,latency_first,us-east,us-east,false,65.605,200,447.632,zone-09:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-02:eligible;zone-05:added-latency>30;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:06:56Z,latency_first,us-east,us-east,false,69.372,200,447.632,zone-09:added-latency>30;zone-08:added-latency>30;zone-03:added-latency>30;zone-02:eligible;zone-05:added-latency>30;zone-06:added-latency>30;zone-01:error-rate>0.08;zone-10:eligible;zone-04:added-latency>30;zone-07:eligible,0.000,0.00,score-win,local-green
